0  -9.990234e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
1  -9.970703e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
2  -9.951172e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
3  -9.931641e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
4  -9.912109e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
5  -9.892578e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
6  -9.873047e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
7  -9.853516e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
8  -9.833984e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
9  -9.814453e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
10  -9.794922e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
11  -9.775391e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
12  -9.755859e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
13  -9.736328e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
14  -9.716797e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
15  -9.697266e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
16  -9.677734e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
17  -9.658203e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
18  -9.638672e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
19  -9.619141e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
20  -9.599609e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
21  -9.580078e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
22  -9.560547e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
23  -9.541016e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
24  -9.521484e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
25  -9.501953e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
26  -9.482422e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
27  -9.462891e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
28  -9.443359e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
29  -9.423828e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
30  -9.404297e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
31  -9.384766e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
32  -9.365234e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
33  -9.345703e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
34  -9.326172e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
35  -9.306641e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
36  -9.287109e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
37  -9.267578e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
38  -9.248047e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
39  -9.228516e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
40  -9.208984e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
41  -9.189453e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
42  -9.169922e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
43  -9.150391e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
44  -9.130859e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
45  -9.111328e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
46  -9.091797e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
47  -9.072266e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
48  -9.052734e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
49  -9.033203e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
50  -9.013672e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
51  -8.994141e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
52  -8.974609e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
53  -8.955078e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
54  -8.935547e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
55  -8.916016e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
56  -8.896484e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
57  -8.876953e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
58  -8.857422e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
59  -8.837891e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
60  -8.818359e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
61  -8.798828e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
62  -8.779297e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
63  -8.759766e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
64  -8.740234e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
65  -8.720703e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
66  -8.701172e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
67  -8.681641e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
68  -8.662109e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
69  -8.642578e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
70  -8.623047e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
71  -8.603516e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
72  -8.583984e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
73  -8.564453e-01   3.857143e+00   2.629369e+00   1.033330e+01 0 0
